"userid";"uIndex";"adid";"aIndex";"Rating"
526455;2460;5621230;529;4
1342413;6207;5621230;529;2.5
1826728;8445;5621230;529;4
358508;1706;5624546;530;4
28964;127;5624559;531;5
65095;289;5624559;531;4
361001;1717;5624559;531;4.5
420520;1976;5624559;531;4
443536;2082;5624559;531;4
503986;2354;5624559;531;4
544002;2548;5624559;531;4
805005;3751;5624559;531;3
1213091;5645;5624559;531;4
1460124;6737;5624559;531;4
1569940;7243;5624559;531;3.5
1599307;7392;5624559;531;1
1651150;7637;5624559;531;4.5
1762144;8158;5624559;531;4
1824001;8430;5624559;531;5
1905519;8800;5624559;531;4
1913002;8835;5624559;531;1
5724;29;5628669;532;3.5
269436;1258;5628669;532;4
283215;1324;5628669;532;4
373334;1783;5628669;532;4
631616;2984;5628669;532;4
734596;3434;5628669;532;3.5
996087;4640;5628669;532;0.5
1012038;4721;5628669;532;3.5
1133104;5282;5628669;532;1
1196259;5571;5628669;532;4
1504350;6929;5628669;532;3.5
1973098;9117;5634351;533;4
154346;705;5637852;534;4
376535;1795;5637852;534;5
808723;3765;5637852;534;4
983769;4593;5637852;534;4.5
1076050;5012;5637852;534;2.5
1153057;5380;5637852;534;4
1209846;5631;5637852;534;5
1258427;5831;5637852;534;4
1394068;6422;5637852;534;4
1698123;7845;5637852;534;3.5
1732747;8016;5637852;534;4
295749;1387;5638270;535;4
324771;1542;5638271;536;3.5
784490;3666;5638271;536;3.5
295749;1387;5638272;537;4
625005;2946;5638272;537;2.5
1574524;7261;5638272;537;4
1470942;6784;5644192;538;0.5
1208410;5619;5645607;539;4
207480;948;5646100;540;4
220332;1023;5646100;540;5
451635;2115;5646100;540;4
538179;2522;5646100;540;4.5
621115;2931;5646100;540;3
1077920;5028;5646100;540;1
1509338;6956;5646100;540;1
1927567;8906;5646100;540;0
1860208;8599;5646172;541;0
76428;356;5659272;542;3.5
366356;1739;5659272;542;1.5
1528249;7033;5659272;542;2
1711083;7901;5659272;542;4
10019;39;5662656;543;4
55304;257;5662656;543;4
66642;295;5662656;543;4
69652;309;5662656;543;4
92962;428;5662656;543;3.5
119448;554;5662656;543;1.5
195878;887;5662656;543;4
197103;898;5662656;543;4
212005;974;5662656;543;4
226262;1048;5662656;543;4
246413;1147;5662656;543;3
279303;1310;5662656;543;4.5
286018;1340;5662656;543;4
286614;1344;5662656;543;3
319512;1509;5662656;543;4
374190;1786;5662656;543;5
387966;1842;5662656;543;3.5
427614;2007;5662656;543;4
433040;2034;5662656;543;5
491556;2296;5662656;543;4
508302;2380;5662656;543;4
519344;2424;5662656;543;5
526190;2459;5662656;543;4.5
529945;2484;5662656;543;3.5
541005;2534;5662656;543;1
600784;2827;5662656;543;4
714873;3346;5662656;543;4
743893;3474;5662656;543;4
748891;3500;5662656;543;5
793284;3690;5662656;543;2
799601;3724;5662656;543;4.5
816973;3797;5662656;543;4
826509;3843;5662656;543;4
886299;4129;5662656;543;4
890874;4149;5662656;543;3.5
905838;4217;5662656;543;5
914683;4256;5662656;543;4
938337;4365;5662656;543;4
943671;4395;5662656;543;5
1091386;5090;5662656;543;3
1105764;5149;5662656;543;3
1111321;5173;5662656;543;4
1124349;5241;5662656;543;4
1132049;5277;5662656;543;4
1142847;5327;5662656;543;4
1214425;5647;5662656;543;4
1245194;5785;5662656;543;3
1274549;5920;5662656;543;4
1275730;5925;5662656;543;4
1376625;6366;5662656;543;4.5
1394828;6426;5662656;543;4.5
1395926;6434;5662656;543;4.5
1451525;6688;5662656;543;4
1480886;6824;5662656;543;4
1483514;6834;5662656;543;4
1503911;6927;5662656;543;4
1507395;6948;5662656;543;3.5
1554513;7169;5662656;543;3.5
1564738;7217;5662656;543;5
1577900;7274;5662656;543;5
1710633;7897;5662656;543;4
1754556;8122;5662656;543;4
1755358;8125;5662656;543;4
1810739;8364;5662656;543;4
1826000;8441;5662656;543;4
1840929;8511;5662656;543;4
1845018;8536;5662656;543;5
1845649;8541;5662656;543;2.5
1867498;8634;5662656;543;4
1892845;8748;5662656;543;4
1922615;8884;5662656;543;4
1961693;9068;5662656;543;4
1980252;9154;5662656;543;4
1987570;9201;5662656;543;4.5
1995302;9236;5662656;543;4
454433;2129;5667948;544;4
1251779;5807;5676419;545;3
1771680;8198;5676419;545;4
1829001;8453;5676419;545;4
1615080;7457;5679525;546;3.5
1858943;8590;5679525;546;2
979043;4567;5682591;547;3
1306886;6045;5682591;547;4
610341;2877;5682593;548;4
784403;3664;5682593;548;4
1084767;5060;5682593;548;4
1419558;6536;5682593;548;3
1528093;7030;5682593;548;4
1535001;7072;5682593;548;4
1593784;7353;5682593;548;3
1597841;7383;5682593;548;2
1708149;7885;5682593;548;3.5
134486;616;5682595;549;4
422587;1984;5682595;549;4
614364;2892;5682595;549;3.5
897791;4173;5682595;549;1.5
1058294;4910;5682595;549;4
1370124;6334;5682595;549;4
1409129;6491;5682595;549;4
1494022;6881;5682595;549;3.5
134486;616;5682598;550;4
208041;949;5682598;550;4
264296;1228;5682598;550;4
273606;1275;5682598;550;4
435659;2049;5682598;550;4
453198;2120;5682598;550;4
471325;2206;5682598;550;2.5
480351;2255;5682598;550;4.5
558647;2624;5682598;550;4
740817;3456;5682598;550;4
784403;3664;5682598;550;4
882855;4103;5682598;550;3
927642;4312;5682598;550;4
936629;4351;5682598;550;4
1058294;4910;5682598;550;4
1069043;4964;5682598;550;3.5
1110533;5170;5682598;550;4
1243143;5775;5682598;550;0
1318708;6101;5682598;550;4
1321846;6118;5682598;550;3.5
1370124;6334;5682598;550;4
1406741;6482;5682598;550;4
1410990;6498;5682598;550;3.5
1521592;7002;5682598;550;5
1535001;7072;5682598;550;4
1557810;7185;5682598;550;4.5
1593784;7353;5682598;550;3
1729445;8000;5682598;550;0
1745329;8070;5682598;550;2
1853892;8575;5682598;550;3.5
1711551;7907;5692237;551;0
429474;2020;5722135;552;4
602892;2834;5722135;552;1
860503;3998;5722135;552;4
1237186;5744;5722135;552;4
1513808;6968;5722135;552;4
1625858;7516;5722135;552;2.5
1646540;7608;5722135;552;3.5
1916150;8849;5722135;552;5
1928360;8913;5722135;552;4
671;3;5722195;553;4
57709;270;5722195;553;3.5
82983;388;5722195;553;3.5
189265;858;5722195;553;4
264170;1227;5722195;553;4
283517;1327;5722195;553;3
404374;1910;5722195;553;4
456110;2131;5722195;553;4
473147;2218;5722195;553;3
492741;2304;5722195;553;4
544317;2550;5722195;553;1
560238;2634;5722195;553;4
603402;2838;5722195;553;4
609509;2872;5722195;553;5
611953;2885;5722195;553;2.5
640793;3026;5722195;553;4
677288;3174;5722195;553;4
702253;3290;5722195;553;4
750789;3510;5722195;553;3
795676;3701;5722195;553;5
810238;3771;5722195;553;5
815359;3791;5722195;553;4
847348;3937;5722195;553;4
900682;4185;5722195;553;4
921610;4285;5722195;553;4
926361;4307;5722195;553;4.5
937328;4356;5722195;553;5
941558;4385;5722195;553;4
955297;4444;5722195;553;4
969222;4510;5722195;553;3.5
970886;4519;5722195;553;4
982747;4588;5722195;553;4
1010592;4712;5722195;553;4
1049597;4868;5722195;553;4
1058585;4912;5722195;553;4
1066571;4957;5722195;553;4
1078453;5030;5722195;553;3.5
1153327;5384;5722195;553;4
1197353;5576;5722195;553;4.5
1236351;5743;5722195;553;4
1256214;5825;5722195;553;4
1288080;5969;5722195;553;4
1327476;6148;5722195;553;2.5
1367427;6325;5722195;553;4.5
1427634;6579;5722195;553;4
1490468;6869;5722195;553;5
1498476;6899;5722195;553;4
1498898;6902;5722195;553;4
1549593;7148;5722195;553;3
1595198;7361;5722195;553;1
1618355;7473;5722195;553;4
1634876;7552;5722195;553;4
1656277;7655;5722195;553;4
1664373;7688;5722195;553;5
1729591;8001;5722195;553;3.5
1744958;8068;5722195;553;5
1750254;8094;5722195;553;4
1764062;8167;5722195;553;0
1775995;8213;5722195;553;4
1776997;8217;5722195;553;3
1781564;8241;5722195;553;4
1808391;8357;5722195;553;3.5
1888338;8731;5722195;553;4
1923789;8890;5722195;553;1.5
1965742;9086;5722195;553;4
1967627;9096;5722195;553;2
155253;707;5725650;554;4
1429667;6584;5725697;555;0.5
685613;3207;5727683;556;4
932111;4335;5727683;556;4
982049;4582;5727683;556;1.5
1112658;5186;5727683;556;4
1679730;7761;5727683;556;4
95443;440;5728522;557;0
737786;3445;5728522;557;2.5
421185;1979;5732587;558;4
510219;2385;5732587;558;0
592990;2792;5732587;558;4
602385;2832;5732587;558;3.5
602899;2835;5732587;558;2.5
973066;4530;5732587;558;4
995582;4637;5732587;558;0.5
1220934;5677;5732587;558;3
1659651;7672;5732587;558;4
1665106;7691;5732587;558;2
1869480;8645;5732587;558;4
1988873;9207;5732587;558;3
57503;268;5734627;559;4
526648;2462;5734627;559;0.5
664419;3121;5734627;559;4.5
950959;4423;5734627;559;4
65300;290;5735169;560;4
133816;613;5735169;560;4
370089;1770;5735169;560;1.5
580345;2715;5735169;560;4
648075;3061;5735169;560;2.5
672385;3150;5735169;560;4
766570;3582;5735169;560;4
962638;4479;5735169;560;4.5
1156235;5398;5735169;560;5
1168769;5451;5735169;560;3.5
1460210;6739;5735169;560;4
1641653;7590;5735169;560;4.5
1713688;7918;5735169;560;2.5
1758851;8141;5735169;560;4
1208410;5619;5747296;561;4
476982;2235;5750106;562;1.5
1765059;8173;5750106;562;4.5
1968765;9101;5750106;562;4.5
1208410;5619;5751627;563;4
26632;113;5758186;564;4
53289;245;5758186;564;2
197215;899;5758186;564;3
205390;935;5758186;564;2.5
299476;1401;5758186;564;4
326410;1551;5758186;564;1
344023;1630;5758186;564;1
455442;2130;5758186;564;4
503271;2350;5758186;564;4
554392;2602;5758186;564;4
592807;2791;5758186;564;4
650511;3070;5758186;564;4.5
766568;3581;5758186;564;4
794794;3699;5758186;564;4
947547;4415;5758186;564;4
1042831;4844;5758186;564;3
1120330;5225;5758186;564;4
1191621;5554;5758186;564;4
1274259;5916;5758186;564;4.5
1307653;6051;5758186;564;4
1321885;6119;5758186;564;4
1323548;6130;5758186;564;2.5
1405340;6478;5758186;564;4
1537226;7084;5758186;564;4
1552005;7159;5758186;564;4
1618437;7474;5758186;564;2.5
1626019;7517;5758186;564;4
1753603;8114;5758186;564;4
1825428;8439;5758186;564;4
1958677;9055;5758186;564;4
264622;1230;5758665;565;4
659935;3106;5758665;565;3.5
925958;4305;5758665;565;3.5
264622;1230;5758671;566;4
696288;3263;5758671;566;4
966234;4491;5758671;566;4
1358956;6284;5758671;566;4
1885598;8717;5758671;566;3.5
1000789;4665;5763674;567;0
616756;2904;5770330;568;4
616756;2904;5770331;569;2
616756;2904;5770332;570;0.5
616756;2904;5770333;571;4
79944;376;5786266;572;4.5
4500;24;5792885;573;5
18390;76;5792885;573;1.5
31772;136;5792885;573;4
32580;144;5792885;573;4
37267;163;5792885;573;3
42014;191;5792885;573;5
55460;258;5792885;573;4
58869;273;5792885;573;5
123694;571;5792885;573;4
139244;649;5792885;573;2
141237;658;5792885;573;4
148699;690;5792885;573;4
176897;800;5792885;573;3.5
193047;873;5792885;573;4
196358;892;5792885;573;5
198881;905;5792885;573;1.5
221377;1026;5792885;573;1
239581;1118;5792885;573;4
264501;1229;5792885;573;4.5
299332;1400;5792885;573;1
300845;1411;5792885;573;2
317845;1500;5792885;573;5
324169;1536;5792885;573;5
384063;1820;5792885;573;4
391994;1858;5792885;573;3
416963;1960;5792885;573;2
426645;2004;5792885;573;5
436920;2051;5792885;573;3.5
447561;2098;5792885;573;4
498533;2326;5792885;573;0.5
499704;2330;5792885;573;4
509333;2383;5792885;573;4
521342;2431;5792885;573;3.5
537131;2516;5792885;573;3
542673;2542;5792885;573;4
566286;2653;5792885;573;5
567999;2661;5792885;573;4
594993;2803;5792885;573;5
600025;2824;5792885;573;4
602729;2833;5792885;573;4.5
613342;2890;5792885;573;4
646938;3058;5792885;573;4
668412;3140;5792885;573;1
676474;3166;5792885;573;4
685336;3204;5792885;573;0
699862;3280;5792885;573;4
720013;3377;5792885;573;4
725474;3397;5792885;573;4.5
780178;3643;5792885;573;4.5
807970;3763;5792885;573;1
816446;3795;5792885;573;4
819401;3805;5792885;573;3
838110;3890;5792885;573;4
845963;3928;5792885;573;3.5
860868;4000;5792885;573;4
872942;4059;5792885;573;4
891461;4150;5792885;573;4
893581;4159;5792885;573;4
902620;4190;5792885;573;3.5
905481;4214;5792885;573;4
920059;4280;5792885;573;3.5
932123;4336;5792885;573;4
936836;4352;5792885;573;4
952464;4431;5792885;573;4
981236;4578;5792885;573;4
993748;4631;5792885;573;3
998167;4648;5792885;573;4
1011034;4716;5792885;573;1.5
1033502;4800;5792885;573;4
1036650;4815;5792885;573;1.5
1041337;4833;5792885;573;4.5
1050431;4874;5792885;573;1.5
1080590;5040;5792885;573;2
1089643;5085;5792885;573;4
1123037;5237;5792885;573;4
1130629;5274;5792885;573;4
1137070;5303;5792885;573;2.5
1163564;5424;5792885;573;5
1165446;5431;5792885;573;3.5
1169105;5454;5792885;573;4
1189617;5542;5792885;573;3.5
1217141;5656;5792885;573;4
1260338;5838;5792885;573;4.5
1306412;6043;5792885;573;3.5
1313829;6080;5792885;573;4.5
1318722;6102;5792885;573;4
1339765;6197;5792885;573;4
1342349;6206;5792885;573;5
1348116;6236;5792885;573;4
1352753;6255;5792885;573;5
1395131;6427;5792885;573;4
1403357;6467;5792885;573;4
1421884;6545;5792885;573;4
1431437;6590;5792885;573;2.5
1465150;6757;5792885;573;4
1480098;6820;5792885;573;3
1484198;6837;5792885;573;4
1487342;6858;5792885;573;4
1505717;6937;5792885;573;4
1519205;6994;5792885;573;4
1529125;7039;5792885;573;2
1538364;7091;5792885;573;4
1590055;7327;5792885;573;5
1626279;7518;5792885;573;4
1630205;7534;5792885;573;3
1633168;7545;5792885;573;5
1633206;7546;5792885;573;4
1653753;7646;5792885;573;4.5
1658167;7663;5792885;573;2
1673759;7739;5792885;573;4
1690944;7814;5792885;573;4
1710810;7900;5792885;573;4
1721771;7961;5792885;573;4
1723276;7971;5792885;573;4
1805652;8348;5792885;573;1.5
1808462;8358;5792885;573;4.5
1813536;8374;5792885;573;4
1816693;8398;5792885;573;1.5
1839920;8506;5792885;573;4
1876547;8677;5792885;573;4
1878574;8686;5792885;573;4
1882728;8709;5792885;573;4
1921997;8882;5792885;573;3.5
1939152;8965;5792885;573;1
1948412;9012;5792885;573;1.5
1958767;9057;5792885;573;2
1971842;9114;5792885;573;4
1982499;9171;5792885;573;1.5
1989070;9208;5792885;573;3
1996391;9241;5792885;573;4
295749;1387;5793489;574;2
1307535;6050;5793489;574;4
1574524;7261;5793489;574;4
1714397;7922;5793490;575;4
616756;2904;5794197;576;4
104392;484;5798622;577;4
441651;2073;5798622;577;4
513305;2394;5798622;577;4
1568262;7232;5798622;577;4
1599321;7393;5798622;577;1
1815169;8385;5800866;578;4.5
15679;70;5801949;579;4
25806;109;5801949;579;4.5
36423;160;5801949;579;4
53636;247;5801949;579;4.5
56088;262;5801949;579;3
75541;345;5801949;579;2
83668;392;5801949;579;2.5
96842;445;5801949;579;5
97982;456;5801949;579;4.5
101184;470;5801949;579;3
116963;540;5801949;579;4
134111;614;5801949;579;4
175162;792;5801949;579;4
192383;868;5801949;579;4
202862;918;5801949;579;4
205814;937;5801949;579;4
216570;1005;5801949;579;2
236300;1102;5801949;579;4
299968;1402;5801949;579;4
300152;1405;5801949;579;4
303534;1425;5801949;579;3.5
314682;1481;5801949;579;3.5
318116;1503;5801949;579;4
321762;1520;5801949;579;4
344523;1634;5801949;579;4.5
353400;1675;5801949;579;4
367493;1749;5801949;579;4.5
368864;1763;5801949;579;4
395031;1875;5801949;579;4
406429;1914;5801949;579;4
420852;1978;5801949;579;3.5
448718;2102;5801949;579;4
470893;2204;5801949;579;4.5
502539;2344;5801949;579;4
505917;2365;5801949;579;2.5
507660;2376;5801949;579;4.5
520062;2426;5801949;579;0
535821;2510;5801949;579;1.5
550945;2586;5801949;579;5
551461;2589;5801949;579;4.5
588715;2765;5801949;579;5
589825;2770;5801949;579;3.5
593057;2793;5801949;579;3.5
632352;2989;5801949;579;1.5
636084;3000;5801949;579;4
638445;3010;5801949;579;1.5
646465;3052;5801949;579;2.5
649926;3066;5801949;579;4
688437;3229;5801949;579;4
695125;3251;5801949;579;4
709666;3319;5801949;579;5
719820;3375;5801949;579;3.5
720416;3378;5801949;579;4
736700;3442;5801949;579;0.5
746209;3486;5801949;579;4
750739;3509;5801949;579;4
781700;3652;5801949;579;4
801048;3734;5801949;579;4
820230;3812;5801949;579;4.5
828870;3849;5801949;579;2.5
835716;3876;5801949;579;4
846583;3931;5801949;579;5
852113;3960;5801949;579;4
871704;4048;5801949;579;4
875420;4068;5801949;579;1
905059;4209;5801949;579;5
908054;4229;5801949;579;4
910179;4237;5801949;579;4
926859;4309;5801949;579;4
942779;4389;5801949;579;5
959085;4464;5801949;579;4
982870;4589;5801949;579;4
987036;4602;5801949;579;4.5
987182;4604;5801949;579;4
993800;4632;5801949;579;2.5
1000617;4663;5801949;579;4
1026562;4774;5801949;579;3.5
1035799;4807;5801949;579;4
1059543;4919;5801949;579;2
1076524;5017;5801949;579;4
1100806;5123;5801949;579;4
1102146;5130;5801949;579;5
1116965;5206;5801949;579;3
1122898;5236;5801949;579;4
1125878;5249;5801949;579;1
1138724;5312;5801949;579;4
1145599;5339;5801949;579;4
1151020;5369;5801949;579;4
1159980;5413;5801949;579;4.5
1165831;5432;5801949;579;4
1184845;5519;5801949;579;4
1190237;5546;5801949;579;4
1215931;5652;5801949;579;4
1225090;5697;5801949;579;4
1272071;5898;5801949;579;3.5
1299574;6009;5801949;579;4
1315463;6090;5801949;579;2
1346713;6226;5801949;579;4
1362443;6307;5801949;579;2
1364883;6318;5801949;579;4
1395758;6432;5801949;579;2
1418472;6530;5801949;579;5
1424741;6562;5801949;579;3.5
1425856;6573;5801949;579;4
1427756;6580;5801949;579;3
1503394;6921;5801949;579;2.5
1546889;7130;5801949;579;4
1597378;7381;5801949;579;4.5
1610559;7434;5801949;579;4
1617290;7466;5801949;579;4
1624058;7507;5801949;579;4
1648345;7619;5801949;579;4
1659394;7670;5801949;579;4
1674062;7741;5801949;579;4.5
1689092;7807;5801949;579;4
1723658;7973;5801949;579;4
1769927;8191;5801949;579;5
1773419;8205;5801949;579;4
1773605;8207;5801949;579;2.5
1778794;8230;5801949;579;4.5
1789452;8276;5801949;579;4
1830182;8460;5801949;579;4
1853950;8576;5801949;579;4
1854316;8577;5801949;579;5
1856930;8584;5801949;579;4
1867294;8633;5801949;579;4
1877790;8685;5801949;579;4.5
1882732;8710;5801949;579;4
1908280;8813;5801949;579;3.5
1924902;8894;5801949;579;4
1936710;8952;5801949;579;3
1958690;9056;5801949;579;4.5
1983462;9174;5801949;579;4
1985620;9184;5801949;579;4
1995981;9238;5801949;579;4
8528;35;5803357;580;3
10806;43;5803357;580;4
21256;85;5803357;580;4
59791;279;5803357;580;2.5
97972;455;5803357;580;4
123091;568;5803357;580;4
139814;651;5803357;580;3
184453;840;5803357;580;5
227403;1056;5803357;580;2
301648;1414;5803357;580;3.5
311389;1464;5803357;580;2
311645;1467;5803357;580;4
322645;1529;5803357;580;1.5
328541;1560;5803357;580;3.5
368033;1754;5803357;580;4
382454;1815;5803357;580;2
389317;1848;5803357;580;0
417174;1961;5803357;580;4
430419;2024;5803357;580;4
547458;2568;5803357;580;1.5
553144;2597;5803357;580;4.5
560223;2633;5803357;580;4
590540;2774;5803357;580;4.5
604640;2845;5803357;580;3
617115;2909;5803357;580;4
638989;3013;5803357;580;4
709315;3317;5803357;580;2.5
730610;3408;5803357;580;4
746365;3487;5803357;580;4
784198;3663;5803357;580;4
806617;3759;5803357;580;3.5
823758;3827;5803357;580;5
824272;3832;5803357;580;4
831514;3863;5803357;580;4
854554;3971;5803357;580;4
855022;3972;5803357;580;4
884432;4117;5803357;580;4
894076;4162;5803357;580;4
939569;4374;5803357;580;4.5
1010831;4714;5803357;580;3
1030951;4786;5803357;580;3.5
1057545;4907;5803357;580;4
1060937;4927;5803357;580;4
1102007;5128;5803357;580;1.5
1103919;5138;5803357;580;4
1110055;5168;5803357;580;4.5
1118090;5213;5803357;580;4
1125689;5247;5803357;580;4
1128730;5264;5803357;580;4
1168496;5448;5803357;580;4
1171028;5463;5803357;580;2.5
1197070;5574;5803357;580;4
1230221;5717;5803357;580;4
1234218;5734;5803357;580;1
1268813;5879;5803357;580;0
1284009;5953;5803357;580;4.5
1312281;6074;5803357;580;5
1391016;6414;5803357;580;3
1391560;6416;5803357;580;4
1399115;6451;5803357;580;1
1435780;6609;5803357;580;4
1442147;6636;5803357;580;1
1479514;6818;5803357;580;1
1495066;6883;5803357;580;3
1532575;7055;5803357;580;4
1675920;7749;5803357;580;3.5
1686754;7793;5803357;580;2.5
1711678;7910;5803357;580;4
1723826;7974;5803357;580;4
1725680;7982;5803357;580;2.5
1731817;8010;5803357;580;4
1764623;8171;5803357;580;4
1781627;8242;5803357;580;2
1820483;8417;5803357;580;0.5
1872339;8656;5803357;580;1.5
1920531;8873;5803357;580;4.5
1925212;8895;5803357;580;4
1997079;9245;5803357;580;1
220866;1024;5817422;581;3.5
359478;1709;5817422;581;5
359924;1711;5817422;581;3
362168;1722;5817422;581;4
544747;2552;5817422;581;4
553245;2598;5817422;581;4
776629;3626;5817422;581;4
857840;3986;5817422;581;4
997768;4646;5817422;581;4
1050914;4877;5817422;581;2.5
1098112;5117;5817422;581;4
1135928;5299;5817422;581;4
1219807;5671;5817422;581;4.5
1226396;5707;5817422;581;2.5
1235541;5740;5817422;581;2
1595697;7368;5817422;581;2
1632157;7538;5817422;581;4
1706095;7877;5817422;581;4
1712663;7913;5817422;581;4
1778539;8227;5817422;581;4
1934845;8943;5817422;581;4
1719009;7944;5820193;582;4
286099;1341;5836346;583;4
34027;147;5842326;584;3.5
124644;581;5842326;584;5
219582;1019;5842326;584;4
247128;1152;5842326;584;5
